datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-02-07 04:00:00+05:00,7.0,0.7,64.0,0.0,,318.0,1.8,,1020.4,,2.0,1738882800.0,5.0,1094.82,0.0,23.99,97.27,7.21,75.24,90.56,25.59
2025-02-07 05:00:00+05:00,7.0,2.5,73.0,0.0,,90.0,7.6,,1019.5,,2.0,1738886400.0,4.0,1041.41,0.0,21.59,97.27,6.97,71.85,86.46,25.84
2025-02-07 06:00:00+05:00,6.7,0.6,65.0,0.0,,332.0,3.7,,1020.6,,2.0,1738890000.0,4.0,1054.76,0.0,22.96,94.41,7.09,67.57,81.72,25.59
2025-02-07 07:00:00+05:00,6.9,0.6,64.0,0.0,,347.0,3.7,,1021.0,,2.0,1738893600.0,4.0,1268.39,0.0,37.7,79.39,8.23,66.94,82.02,26.35
2025-02-07 08:00:00+05:00,7.5,1.8,67.0,0.0,,50.0,7.6,,1021.5,,2.0,1738897200.0,4.0,1588.82,0.3,60.32,59.37,9.89,65.76,81.89,25.59
2025-02-07 09:00:00+05:00,10.6,1.1,52.0,0.0,,17.0,9.3,,1021.4,,2.0,1738900800.0,4.0,1628.88,4.75,60.32,66.52,11.44,61.66,77.73,23.31
2025-02-07 10:00:00+05:00,13.7,0.7,41.0,0.0,,294.0,11.1,,1021.3,,2.0,1738904400.0,4.0,1548.77,8.72,50.04,80.11,12.16,60.48,77.02,22.55
2025-02-07 11:00:00+05:00,17.0,-0.7,30.0,0.0,,310.0,22.0,,1019.1,,2.0,1738908000.0,4.0,1321.79,7.71,38.04,101.57,12.87,59.85,75.69,20.77
2025-02-07 12:00:00+05:00,17.9,-0.4,29.0,0.0,,268.0,16.7,,1019.7,,2.0,1738911600.0,4.0,680.92,2.18,12.85,141.62,10.73,35.71,44.91,10.01
2025-02-07 13:00:00+05:00,19.0,-0.9,26.0,0.0,,268.0,20.4,,1018.2,,2.0,1738915200.0,4.0,620.84,1.65,10.28,150.2,9.66,34.34,42.85,9.37
2025-02-07 14:00:00+05:00,20.0,-4.3,19.0,0.0,,310.0,33.1,,1018.1,,2.0,1738918800.0,4.0,600.81,1.4,9.77,153.06,9.42,33.67,41.83,9.25
2025-02-07 15:00:00+05:00,18.1,-1.7,26.0,0.0,,272.0,22.2,,1016.2,,1.0,1738922400.0,4.0,767.71,1.66,14.74,164.51,11.32,52.48,63.49,13.55
2025-02-07 16:00:00+05:00,18.6,-1.8,25.0,0.0,,274.0,22.2,,1015.7,,2.0,1738926000.0,4.0,974.66,1.63,21.42,171.66,12.28,71.44,85.01,16.97
2025-02-07 17:00:00+05:00,20.0,-4.3,19.0,0.0,,310.0,29.5,,1015.3,,2.0,1738929600.0,5.0,1148.22,0.96,31.53,163.08,12.28,77.8,92.42,17.99
2025-02-07 18:00:00+05:00,17.7,-1.5,27.0,0.0,,282.0,18.5,,1015.8,,2.0,1738933200.0,5.0,1895.9,0.13,72.66,115.87,12.64,100.36,118.87,25.33
2025-02-07 19:00:00+05:00,16.3,-0.9,31.0,0.0,,289.0,14.8,,1016.4,,2.0,1738936800.0,5.0,2456.67,0.0,101.45,75.1,13.23,124.14,146.73,31.92
2025-02-07 20:00:00+05:00,16.0,-3.0,27.0,0.0,,310.0,14.8,,1015.9,,2.0,1738940400.0,5.0,2563.48,0.0,101.45,62.94,13.59,132.74,157.71,34.96
2025-02-07 21:00:00+05:00,13.8,0.4,40.0,0.0,,309.0,9.3,,1017.5,,1.0,1738944000.0,5.0,2643.59,0.0,100.08,57.94,13.95,139.56,165.94,36.48
2025-02-07 22:00:00+05:00,12.6,0.7,44.0,0.0,,334.0,7.4,,1017.9,,2.0,1738947600.0,5.0,2777.1,0.0,101.45,54.36,14.07,148.36,176.72,38.0
2025-02-07 23:00:00+05:00,12.5,-1.8,37.0,0.0,,50.0,10.8,,1018.6,,2.0,1738951200.0,5.0,2857.21,0.0,105.56,50.78,13.35,153.41,183.16,37.49
2025-02-08 00:00:00+05:00,10.6,1.4,53.0,0.0,,32.0,3.7,,1018.2,,2.0,1738954800.0,5.0,2643.59,0.0,100.08,50.78,11.56,146.33,174.45,34.96
2025-02-08 01:00:00+05:00,9.9,1.3,55.0,0.0,,359.0,1.8,,1018.1,,2.0,1738958400.0,5.0,2323.15,0.0,82.94,55.79,9.66,138.07,163.51,33.44
2025-02-08 02:00:00+05:00,9.2,1.4,58.0,0.0,,258.0,1.8,,1017.9,,2.0,1738962000.0,5.0,2056.12,0.0,66.49,58.65,8.34,133.85,157.37,33.94
2025-02-08 03:00:00+05:00,8.8,1.2,59.0,0.0,,276.0,1.8,,1017.9,,2.0,1738965600.0,5.0,1869.2,0.0,54.84,59.37,7.21,131.86,154.45,35.46
2025-02-08 04:00:00+05:00,8.3,1.2,61.0,0.0,,287.0,1.8,,1017.8,,2.0,1738969200.0,5.0,1695.63,0.0,45.93,60.08,6.56,127.46,148.86,36.48
2025-02-08 05:00:00+05:00,8.0,-0.5,55.0,0.0,,230.0,7.2,,1017.6,,2.0,1738972800.0,5.0,1562.12,0.0,41.13,59.37,6.14,119.65,139.76,36.48
2025-02-08 06:00:00+05:00,8.1,1.0,61.0,0.0,,299.0,1.8,,1018.0,,2.0,1738976400.0,5.0,1482.01,0.0,41.47,54.36,6.08,107.41,126.4,35.46
2025-02-08 07:00:00+05:00,8.2,1.1,61.0,0.0,,309.0,1.8,,1018.4,,2.0,1738980000.0,5.0,1735.69,0.12,59.63,32.19,7.33,102.79,122.96,37.49
2025-02-08 08:00:00+05:00,9.0,-0.6,51.0,0.0,,360.0,7.6,,1018.5,,2.0,1738983600.0,5.0,2349.85,12.63,80.88,5.81,9.18,105.66,128.25,40.02
2025-02-08 09:00:00+05:00,11.8,-0.4,43.0,0.0,,346.0,7.4,,1018.6,,2.0,1738987200.0,5.0,2990.72,42.92,77.46,13.59,11.32,111.35,136.45,42.05
2025-02-08 10:00:00+05:00,14.6,-0.3,36.0,0.0,,272.0,5.5,,1018.7,,2.0,1738990800.0,5.0,3070.83,47.83,76.09,26.46,12.28,111.64,138.14,41.54
2025-02-08 11:00:00+05:00,17.0,-0.7,30.0,0.0,,270.0,7.2,,1018.3,,2.0,1738994400.0,5.0,2643.59,32.63,72.66,49.35,11.8,110.5,136.47,39.01
2025-02-08 12:00:00+05:00,18.8,-0.6,27.0,0.0,,238.0,9.3,,1017.4,,2.0,1738998000.0,4.0,988.01,3.97,24.33,134.47,15.5,68.08,82.35,20.01
2025-02-08 13:00:00+05:00,20.1,-0.6,25.0,0.0,,246.0,13.0,,1016.0,,2.0,1739001600.0,4.0,794.41,2.01,15.25,155.93,15.74,65.6,78.41,17.99
2025-02-08 14:00:00+05:00,22.0,-9.8,11.0,0.0,,180.0,7.2,,1014.6,,2.0,1739005200.0,4.0,720.98,1.41,13.02,161.65,15.74,62.11,74.06,16.72
2025-02-08 15:00:00+05:00,21.5,-8.1,13.0,0.0,,198.0,9.3,,1014.3,,2.0,1739008800.0,4.0,767.71,1.08,14.39,164.51,12.4,62.21,74.51,17.73
2025-02-08 16:00:00+05:00,21.0,-6.6,15.0,0.0,,223.0,9.3,,1013.9,,2.0,1739012400.0,4.0,907.9,0.75,19.88,164.51,10.37,69.33,83.43,19.76
2025-02-08 17:00:00+05:00,21.0,-6.6,15.0,0.0,,230.0,7.6,,1013.8,,2.0,1739016000.0,5.0,1188.28,0.29,29.13,165.94,10.49,87.89,105.48,22.8
2025-02-08 18:00:00+05:00,19.2,-3.7,21.0,0.0,,257.0,9.3,,1014.3,,2.0,1739019600.0,5.0,1735.69,0.01,50.04,148.77,11.21,118.17,140.64,28.63
2025-02-08 19:00:00+05:00,17.9,-1.9,26.0,0.0,,279.0,7.4,,1014.9,,2.0,1739023200.0,5.0,2216.34,0.0,67.86,123.02,12.04,139.49,165.23,33.94
2025-02-08 20:00:00+05:00,17.0,-0.7,30.0,0.0,,50.0,7.6,,1016.4,,2.0,1739026800.0,5.0,2323.15,0.0,68.55,115.87,12.64,146.47,173.73,35.46
2025-02-08 21:00:00+05:00,15.8,-1.3,31.0,0.0,,31.0,5.5,,1016.4,,2.0,1739030400.0,5.0,2857.21,0.0,93.22,80.82,15.26,161.36,191.17,39.52
2025-02-08 22:00:00+05:00,14.6,-0.7,35.0,0.0,,47.0,3.7,,1017.0,,2.0,1739034000.0,5.0,3631.59,0.07,128.87,33.97,18.84,187.95,222.77,45.09
2025-02-08 23:00:00+05:00,12.0,-0.9,41.0,0.0,,360.0,7.2,,1018.2,,2.0,1739037600.0,5.0,4165.65,3.91,150.8,5.14,20.98,209.73,249.32,49.14
2025-02-09 00:00:00+05:00,12.9,0.3,42.0,0.0,,61.0,3.7,,1017.6,,2.0,1739041200.0,5.0,4432.68,9.39,156.28,0.5,21.46,221.92,262.91,59.78
2025-02-09 01:00:00+05:00,12.3,0.4,44.0,0.0,,69.0,1.8,,1017.6,,2.0,1739044800.0,5.0,4432.68,8.72,157.65,0.3,22.65,228.8,270.48,74.98
2025-02-09 02:00:00+05:00,10.5,-1.6,43.0,0.0,,360.0,7.2,,1018.1,,2.0,1739048400.0,5.0,4379.27,6.93,154.91,0.27,23.84,229.06,272.49,90.18
2025-02-09 03:00:00+05:00,10.9,1.7,53.0,0.0,,45.0,3.7,,1017.5,,2.0,1739052000.0,5.0,4272.46,6.43,150.8,0.26,25.27,225.47,269.95,105.38
2025-02-09 04:00:00+05:00,10.4,2.0,56.0,0.0,,312.0,3.7,,1017.4,,2.0,1739055600.0,5.0,4058.84,6.2,142.57,0.35,26.23,216.49,261.5,118.55
2025-02-09 05:00:00+05:00,8.0,-0.5,55.0,0.0,,50.0,7.2,,1018.2,,2.0,1739059200.0,5.0,3738.4,6.15,130.24,0.51,26.23,199.82,244.3,127.67
2025-02-09 06:00:00+05:00,9.9,1.8,57.0,0.0,,296.0,3.7,,1017.7,,2.0,1739062800.0,5.0,3391.27,8.16,112.41,0.46,24.56,176.25,218.69,124.63
2025-02-09 07:00:00+05:00,10.0,1.6,56.0,0.0,,15.0,1.8,,1018.1,,2.0,1739066400.0,5.0,3845.21,30.4,106.93,0.02,25.03,183.25,228.32,120.58
2025-02-09 08:00:00+05:00,9.5,1.4,57.0,0.0,,0.0,0.0,,1018.5,,2.0,1739070000.0,5.0,5180.36,82.25,112.41,0.71,25.99,209.75,259.47,114.5
2025-02-09 09:00:00+05:00,13.1,1.1,44.0,0.0,,82.0,3.7,,1018.2,,2.0,1739073600.0,5.0,6355.29,135.9,113.79,5.41,24.32,228.32,281.66,95.25
2025-02-09 10:00:00+05:00,16.2,0.7,35.0,0.0,,224.0,3.7,,1018.1,,2.0,1739077200.0,5.0,6622.31,148.42,116.53,11.98,23.37,228.08,280.71,78.02
2025-02-09 11:00:00+05:00,20.0,-2.4,22.0,0.0,,230.0,7.2,,1016.6,,2.0,1739080800.0,5.0,5714.42,111.76,124.75,23.25,20.5,207.63,254.79,62.82
2025-02-09 12:00:00+05:00,20.4,0.2,26.0,0.0,,238.0,7.4,,1016.6,,2.0,1739084400.0,4.0,1361.85,9.72,41.81,104.43,22.89,74.36,91.37,22.29
2025-02-09 13:00:00+05:00,21.6,-0.4,23.0,0.0,,244.0,9.3,,1015.2,,2.0,1739088000.0,4.0,907.9,3.8,22.96,140.19,24.08,72.46,86.91,18.24
2025-02-09 14:00:00+05:00,24.0,-4.2,15.0,0.0,,230.0,7.2,,1012.9,,2.0,1739091600.0,5.0,821.11,2.26,17.48,163.08,24.56,79.16,93.26,17.48
2025-02-09 15:00:00+05:00,23.5,-3.0,17.0,0.0,,236.0,7.4,,1012.7,,2.0,1739095200.0,4.0,574.11,1.05,9.51,153.06,13.35,47.83,59.45,11.15
2025-02-09 16:00:00+05:00,23.0,-2.6,18.0,0.0,,241.0,9.3,,1012.6,,2.0,1739098800.0,4.0,554.08,0.71,10.2,148.77,10.97,41.85,52.82,10.26
2025-02-09 17:00:00+05:00,23.5,-2.2,18.0,0.0,,310.0,7.6,,1011.7,,2.0,1739102400.0,4.0,587.46,0.31,13.54,144.48,11.32,40.87,52.02,10.13
2025-02-09 18:00:00+05:00,21.0,-0.3,24.0,0.0,,266.0,9.3,,1013.1,,2.0,1739106000.0,5.0,1682.28,0.05,74.71,88.69,12.99,80.74,97.59,23.56
2025-02-09 19:00:00+05:00,19.4,0.4,28.0,0.0,,294.0,9.3,,1013.7,,2.0,1739109600.0,5.0,2964.02,0.31,139.83,28.25,14.66,147.57,172.67,38.5
2025-02-09 20:00:00+05:00,17.9,1.4,33.0,0.0,,319.0,9.3,,1014.3,,2.0,1739113200.0,5.0,3631.59,3.91,154.91,4.07,15.74,197.79,229.18,47.12
2025-02-09 21:00:00+05:00,16.8,1.2,35.0,0.0,,337.0,7.4,,1014.7,,2.0,1739116800.0,5.0,4219.06,11.85,160.4,0.4,17.17,234.13,271.1,52.18
2025-02-09 22:00:00+05:00,15.6,1.7,39.0,0.0,,343.0,7.4,,1015.2,,2.0,1739120400.0,5.0,5073.55,22.58,171.36,0.02,19.55,267.67,311.8,58.77
2025-02-09 23:00:00+05:00,15.5,-2.0,30.0,0.0,,50.0,7.2,,1015.3,,2.0,1739124000.0,5.0,5661.01,33.08,180.96,0.0,20.98,283.35,335.58,64.85
2025-02-10 00:00:00+05:00,13.9,2.5,46.0,0.0,,53.0,7.4,,1015.5,,2.0,1739127600.0,5.0,5607.6,38.44,175.48,0.0,20.5,267.32,324.03,70.93
2025-02-10 01:00:00+05:00,13.5,2.4,47.0,0.0,,84.0,7.4,,1015.4,,2.0,1739131200.0,5.0,4966.74,33.97,157.65,0.0,20.03,230.6,289.12,74.98
2025-02-10 02:00:00+05:00,13.1,2.6,49.0,0.0,,99.0,7.4,,1015.3,,3.0,1739134800.0,5.0,3898.62,19.89,128.87,0.03,18.84,185.66,241.1,76.0
2025-02-10 03:00:00+05:00,14.4,-0.1,37.0,0.0,,319.0,1.8,,1015.2,,3.0,1739138400.0,5.0,2937.32,8.49,97.33,0.54,16.93,149.18,196.59,68.9
2025-02-10 04:00:00+05:00,13.7,1.0,42.0,0.0,,319.0,3.7,,1015.0,,3.0,1739142000.0,5.0,2323.15,1.82,75.4,5.05,14.78,130.01,170.2,55.73
2025-02-10 05:00:00+05:00,13.0,0.7,43.0,0.0,,50.0,14.8,,1013.8,,3.0,1739145600.0,5.0,2056.12,0.26,63.06,14.31,13.11,118.99,153.83,46.61
2025-02-10 06:00:00+05:00,13.1,2.3,48.0,0.0,,356.0,7.4,,1015.2,,3.0,1739149200.0,5.0,1976.01,0.29,61.01,17.17,12.16,108.49,138.67,41.54
2025-02-10 07:00:00+05:00,13.1,2.6,49.0,0.0,,12.0,7.4,,1015.6,,3.0,1739152800.0,5.0,2750.4,16.76,78.83,1.5,14.66,122.03,154.31,45.6
2025-02-10 08:00:00+05:00,14.0,-0.8,36.0,0.0,,230.0,7.6,,1014.7,,3.0,1739156400.0,5.0,4753.11,83.15,90.48,0.18,19.55,162.17,202.09,55.22
2025-02-10 09:00:00+05:00,15.1,2.3,42.0,0.0,,44.0,7.4,,1016.3,,3.0,1739160000.0,5.0,6355.29,141.26,104.19,0.64,22.89,191.5,238.03,60.8
2025-02-10 10:00:00+05:00,16.8,2.4,38.0,0.0,,34.0,9.3,,1016.7,,3.0,1739163600.0,5.0,6408.69,143.05,108.3,1.79,23.6,197.89,248.11,62.32
2025-02-10 11:00:00+05:00,20.0,-0.6,25.0,0.0,,130.0,7.2,,1015.2,,3.0,1739167200.0,5.0,5554.2,108.18,106.93,3.89,22.17,193.22,243.77,61.81
2025-02-10 12:00:00+05:00,19.1,2.0,32.0,0.0,,189.0,9.3,,1016.1,,3.0,1739170800.0,5.0,1241.68,1.73,41.13,92.98,18.12,77.54,97.13,19.25
2025-02-10 13:00:00+05:00,19.7,2.1,31.0,0.0,,186.0,11.1,,1015.1,,3.0,1739174400.0,5.0,934.6,0.5,26.05,115.87,19.31,76.93,94.07,15.2
2025-02-10 14:00:00+05:00,20.0,-0.6,25.0,0.0,,50.0,14.8,,1014.3,,3.0,1739178000.0,4.0,988.01,0.54,31.19,108.72,25.27,74.17,90.85,14.57
2025-02-10 15:00:00+05:00,20.2,2.1,30.0,0.0,,184.0,11.1,,1013.9,,2.0,1739181600.0,5.0,1495.36,2.85,58.26,77.96,32.42,77.98,97.68,20.01
2025-02-10 16:00:00+05:00,20.0,2.4,31.0,0.0,,20.0,11.1,,1013.6,,2.0,1739185200.0,5.0,1949.31,6.65,82.25,54.36,38.15,82.88,104.73,24.32
2025-02-10 17:00:00+05:00,22.0,-2.0,20.0,0.0,,230.0,11.2,,1012.6,,2.0,1739188800.0,5.0,2029.42,5.09,94.59,41.13,38.15,80.42,100.99,23.81
2025-02-10 18:00:00+05:00,18.8,3.4,36.0,0.0,,11.0,11.1,,1014.2,,2.0,1739192400.0,5.0,2616.88,11.18,119.27,9.92,29.56,85.53,106.98,27.61
2025-02-10 19:00:00+05:00,17.7,3.6,39.0,0.0,,14.0,11.1,,1015.0,,2.0,1739196000.0,5.0,3898.62,49.17,128.87,0.0,25.51,113.92,142.99,40.02
2025-02-10 20:00:00+05:00,16.0,2.4,40.0,0.0,,0.0,0.0,,1015.9,,2.0,1739199600.0,5.0,4913.33,79.57,131.61,0.0,24.08,151.6,190.8,51.68
2025-02-10 21:00:00+05:00,15.4,2.9,43.0,0.0,,357.0,1.8,,1016.2,,2.0,1739203200.0,5.0,5340.58,90.3,126.12,0.0,21.7,177.78,226.06,58.77
2025-02-10 22:00:00+05:00,14.7,3.2,46.0,0.0,,357.0,3.7,,1016.6,,2.0,1739206800.0,5.0,5287.17,87.62,113.79,0.0,18.36,183.69,236.92,59.28
2025-02-10 23:00:00+05:00,14.5,4.2,50.0,0.0,,50.0,7.2,,1016.8,,2.0,1739210400.0,5.0,4699.71,76.89,97.33,0.0,14.31,163.62,215.19,54.21
2025-02-11 00:00:00+05:00,13.6,3.9,52.0,0.0,,344.0,7.4,,1016.9,,2.0,1739214000.0,5.0,3791.81,59.9,83.63,0.0,10.01,126.8,169.19,44.08
2025-02-11 01:00:00+05:00,13.2,4.1,54.0,0.0,,336.0,9.3,,1017.0,,2.0,1739217600.0,5.0,3391.27,48.73,78.14,0.0,8.23,111.95,148.0,39.52
2025-02-11 02:00:00+05:00,12.7,4.1,56.0,0.0,,330.0,9.3,,1017.1,,2.0,1739221200.0,5.0,3391.27,45.15,81.57,0.0,7.75,116.72,149.51,38.5
2025-02-11 03:00:00+05:00,12.4,5.1,61.0,0.0,,37.0,7.4,,1016.7,,2.0,1739224800.0,5.0,3524.78,42.02,90.48,0.0,7.45,124.02,153.81,36.48
2025-02-11 04:00:00+05:00,12.0,5.2,63.0,0.3,,19.0,9.3,,1016.8,,2.0,1739228400.0,5.0,3177.64,29.95,89.11,0.0,6.91,116.9,142.81,33.44
2025-02-11 05:00:00+05:00,13.0,4.9,58.0,0.0,,50.0,22.0,,1017.3,,2.0,1739232000.0,5.0,2643.59,17.43,79.51,0.07,6.32,103.44,125.72,30.91
2025-02-11 06:00:00+05:00,11.7,5.1,64.0,0.0,,9.0,11.1,,1017.2,,2.0,1739235600.0,5.0,1895.9,2.46,67.17,6.71,6.02,77.49,95.11,26.35
2025-02-11 07:00:00+05:00,11.9,5.1,63.0,0.0,,7.0,9.3,,1017.6,,2.0,1739239200.0,4.0,1949.31,3.63,70.6,5.45,7.21,74.04,92.53,28.88
2025-02-11 08:00:00+05:00,14.0,4.8,54.0,0.0,,270.0,7.6,,1017.0,,2.0,1739242800.0,5.0,2750.4,26.82,82.25,1.22,9.42,84.01,106.05,33.44
2025-02-11 09:00:00+05:00,13.8,4.6,54.0,0.0,,355.0,7.4,,1018.2,,2.0,1739246400.0,5.0,3204.35,46.49,85.68,8.67,11.21,82.33,105.2,33.44
2025-02-11 10:00:00+05:00,15.9,4.0,45.0,0.0,,347.0,9.3,,1018.1,,2.0,1739250000.0,5.0,3311.16,53.2,84.31,16.81,13.71,81.88,105.36,31.92
2025-02-11 11:00:00+05:00,19.0,2.8,34.0,0.0,,310.0,18.4,,1017.2,,2.0,1739253600.0,5.0,3017.43,45.6,80.88,25.39,18.36,82.89,106.35,28.37
2025-02-11 12:00:00+05:00,18.8,3.4,36.0,0.0,,317.0,14.8,,1016.8,,2.0,1739257200.0,3.0,961.3,5.09,30.5,98.71,25.75,37.48,47.39,9.37
2025-02-11 13:00:00+05:00,19.5,3.2,34.0,0.2,,294.0,16.7,,1015.8,,2.0,1739260800.0,3.0,700.95,2.46,18.16,123.02,20.74,36.33,45.72,7.47
2025-02-11 14:00:00+05:00,20.2,3.4,33.0,0.1,,279.0,18.5,,1014.7,,2.0,1739264400.0,3.0,667.57,2.04,16.45,128.75,19.31,36.79,47.61,7.16
2025-02-11 15:00:00+05:00,19.9,1.8,30.0,0.0,,303.0,27.8,,1014.7,,2.0,1739268000.0,3.0,654.22,1.62,16.28,131.61,17.64,36.68,48.49,7.09
2025-02-11 16:00:00+05:00,19.7,2.1,31.0,0.0,,294.0,25.9,,1014.3,,2.0,1739271600.0,3.0,680.92,1.2,19.02,131.61,19.55,36.52,48.42,7.28
2025-02-11 17:00:00+05:00,19.0,1.0,30.0,0.0,,50.0,29.5,,1013.8,,2.0,1739275200.0,3.0,727.65,0.56,24.68,125.89,24.08,35.87,47.57,7.54
2025-02-11 18:00:00+05:00,18.4,2.7,35.0,0.0,,289.0,20.4,,1014.6,,2.0,1739278800.0,4.0,2483.37,6.37,124.75,36.12,27.66,62.95,81.02,22.29
2025-02-11 19:00:00+05:00,17.2,3.1,39.0,0.0,,298.0,16.7,,1015.3,,2.0,1739282400.0,5.0,4966.74,60.8,183.7,0.0,27.42,115.55,145.55,42.56
2025-02-11 20:00:00+05:00,15.0,3.5,46.0,0.0,,90.0,7.2,,1017.2,,2.0,1739286000.0,5.0,6408.69,104.61,186.44,0.0,25.03,164.89,206.82,56.24
2025-02-11 21:00:00+05:00,14.4,3.8,49.0,0.0,,78.0,7.4,,1017.2,,2.0,1739289600.0,5.0,6729.13,118.02,171.36,0.0,26.46,193.67,246.14,74.98
2025-02-11 22:00:00+05:00,13.8,3.8,51.0,0.0,,62.0,5.5,,1017.3,,2.0,1739293200.0,5.0,6622.31,116.23,157.65,0.0,30.99,212.36,274.02,98.29
2025-02-11 23:00:00+05:00,13.1,4.0,54.0,0.0,,43.0,5.5,,1017.3,,2.0,1739296800.0,5.0,6622.31,118.02,150.8,0.0,33.38,222.86,289.7,115.51
2025-02-12 00:00:00+05:00,12.6,4.0,56.0,0.0,,38.0,3.7,,1017.4,,2.0,1739300400.0,5.0,6515.5,118.02,149.43,0.0,34.33,218.99,284.84,124.63
2025-02-12 01:00:00+05:00,12.0,4.2,59.0,0.0,,14.0,3.7,,1017.5,,2.0,1739304000.0,5.0,6195.07,106.39,149.43,0.0,32.9,209.43,272.6,128.69
2025-02-12 02:00:00+05:00,11.4,4.1,61.0,0.0,,255.0,1.8,,1017.6,,2.0,1739307600.0,5.0,5607.6,86.72,145.32,0.0,30.52,196.88,256.5,128.69
2025-02-12 03:00:00+05:00,9.6,3.6,66.0,0.0,,334.0,1.8,,1018.1,,2.0,1739311200.0,5.0,4966.74,65.27,139.83,0.0,25.51,181.99,237.19,119.57
2025-02-12 04:00:00+05:00,9.1,3.5,68.0,0.0,,334.0,1.8,,1017.9,,2.0,1739314800.0,5.0,4379.27,46.94,131.61,0.0,22.17,169.52,220.24,113.49
2025-02-12 05:00:00+05:00,9.0,2.3,63.0,0.0,,50.0,7.2,,1018.0,,2.0,1739318400.0,5.0,3898.62,34.87,122.01,0.0,20.74,161.59,209.16,111.46
2025-02-12 06:00:00+05:00,8.9,3.3,68.0,0.0,,330.0,3.7,,1018.3,,2.0,1739322000.0,5.0,3631.59,30.4,112.41,0.0,19.31,157.8,203.97,104.37
2025-02-12 07:00:00+05:00,9.1,3.5,68.0,0.0,,325.0,3.7,,1018.8,,2.0,1739325600.0,5.0,4112.24,51.86,105.56,0.0,18.12,174.18,222.27,91.2
2025-02-12 08:00:00+05:00,9.0,2.3,63.0,0.0,,50.0,7.6,,1019.2,,1.0,1739329200.0,5.0,5073.55,92.09,105.56,0.96,16.21,192.26,240.71,73.97
2025-02-12 09:00:00+05:00,12.1,2.5,52.0,0.0,,27.0,7.4,,1019.2,,1.0,1739332800.0,5.0,5073.55,103.71,98.71,7.87,14.54,179.5,221.37,55.22
2025-02-12 10:00:00+05:00,15.1,2.6,43.0,0.0,,271.0,7.4,,1019.1,,1.0,1739336400.0,5.0,4592.9,91.2,95.96,18.6,14.07,159.29,196.62,46.1
2025-02-12 11:00:00+05:00,19.0,2.8,34.0,0.0,,310.0,22.0,,1018.7,,1.0,1739340000.0,5.0,3578.19,58.11,91.85,37.19,13.11,133.84,166.21,39.01
2025-02-12 12:00:00+05:00,19.0,1.9,32.0,0.0,,267.0,14.8,,1017.8,,1.0,1739343600.0,3.0,667.57,3.1,14.91,124.45,11.92,24.98,36.0,7.41
2025-02-12 13:00:00+05:00,19.8,1.2,29.0,0.0,,273.0,22.2,,1016.5,,1.0,1739347200.0,3.0,467.3,1.29,7.11,134.47,9.06,15.57,24.5,5.32
2025-02-12 14:00:00+05:00,20.0,1.4,29.0,0.0,,130.0,33.1,,1016.5,,1.0,1739350800.0,3.0,447.27,1.13,6.68,135.9,8.7,14.6,22.69,5.07
2025-02-12 15:00:00+05:00,20.0,0.9,28.0,0.0,,137.0,29.6,,1015.9,,1.0,1739354400.0,3.0,427.25,1.05,6.94,133.04,7.99,13.32,20.55,4.94
2025-02-12 16:00:00+05:00,20.0,0.9,28.0,0.0,,174.0,25.9,,1015.2,,1.0,1739358000.0,3.0,447.27,1.05,9.0,127.32,8.7,12.97,19.91,5.19
2025-02-12 17:00:00+05:00,20.0,1.4,29.0,0.0,,310.0,29.5,,1015.1,,1.0,1739361600.0,3.0,494.0,0.69,13.02,121.59,9.89,12.95,19.92,5.45
2025-02-12 18:00:00+05:00,18.4,1.0,31.0,0.0,,285.0,20.4,,1015.0,,1.0,1739365200.0,3.0,1735.69,2.21,86.37,42.92,12.76,31.2,43.21,17.73
2025-02-12 19:00:00+05:00,16.9,1.3,35.0,0.0,,293.0,18.5,,1015.5,,1.0,1739368800.0,4.0,3337.86,33.53,123.38,0.04,15.97,64.78,84.88,32.42
2025-02-12 20:00:00+05:00,14.5,3.0,46.0,0.0,,310.0,7.2,,1017.7,,1.0,1739372400.0,5.0,4379.27,65.27,124.75,0.0,18.6,101.23,129.48,42.05
2025-02-12 21:00:00+05:00,13.5,3.0,49.0,0.0,,324.0,7.4,,1018.2,,1.0,1739376000.0,5.0,5180.36,76.89,143.95,0.0,20.98,138.63,175.37,47.62
2025-02-12 22:00:00+05:00,12.5,2.9,52.0,0.0,,16.0,5.5,,1018.7,,1.0,1739379600.0,5.0,5287.17,72.42,150.8,0.0,20.98,164.79,209.51,51.68
2025-02-12 23:00:00+05:00,10.5,2.8,59.0,0.0,,50.0,7.2,,1019.7,,1.0,1739383200.0,5.0,4859.92,61.69,137.09,0.0,19.07,165.93,213.56,52.69
2025-02-13 00:00:00+05:00,11.0,2.8,57.0,0.0,,95.0,3.7,,1019.3,,1.0,1739386800.0,5.0,4219.06,47.83,122.01,0.0,18.84,143.61,188.1,58.77
2025-02-13 01:00:00+05:00,10.5,2.8,59.0,0.0,,117.0,3.7,,1019.4,,1.0,1739390400.0,5.0,3471.37,29.95,108.3,0.01,18.36,120.0,159.42,63.33
2025-02-13 02:00:00+05:00,10.0,-0.8,47.0,0.0,,50.0,7.2,,1019.7,,1.0,1739394000.0,5.0,2857.21,12.85,95.96,0.47,17.4,103.58,139.28,65.86
